#Wj xj yj
9.72402206741942e-05 -24.70921986666667 12.0
-8.017729535793385e-05 -24.854609933333336 12.25
-6.401539892263203e-05 -24.70921986666667 12.5
-9.069010672898016e-05 -24.854609933333336 12.75
-9.412300784472191e-05 -24.70921986666667 13.0
-2.191245750685572e-05 -24.854609933333336 13.25
-3.6222779552444515e-05 -24.70921986666667 13.5
4.616255314648472e-05 -24.854609933333336 13.75
2.6689596208177383e-05 -24.70921986666667 14.0
4.628957709081726e-05 -24.854609933333336 14.25
2.5639742119041197e-05 -24.70921986666667 14.5
-4.044471890057081e-05 -24.854609933333336 14.75
-6.778982731409016e-05 -24.70921986666667 14.916666666666666
-3.5357460424443425e-05 -24.418439733333333 -14.916666666666666
-2.8750430376456e-05 -24.27304966666667 -14.75
-1.2511681968423166e-05 -24.418439733333333 -14.5
-6.967729201982805e-05 -24.27304966666667 -14.25
-0.00011245719132312074 -24.418439733333333 -14.0
-0.00016608823354651814 -24.27304966666667 -13.75
-0.0002198863931223185 -24.418439733333333 -13.5
-0.00017464519494930292 -24.27304966666667 -13.25
-0.0002042873633970717 -24.418439733333333 -13.0
4.737385548646285e-06 -24.27304966666667 -12.75
1.2019273812301752e-05 -24.418439733333333 -12.5
0.0003683244222442006 -24.27304966666667 -12.25
0.0003948189733631002 -24.418439733333333 -12.0
0.000805415843060431 -24.27304966666667 -11.75
0.0008260503135008443 -24.418439733333333 -11.5
0.0011804119520351709 -24.27304966666667 -11.25
0.0011868781647708135 -24.418439733333333 -11.0
0.001420124003223451 -24.27304966666667 -10.75
0.001422519562745742 -24.418439733333333 -10.5
0.0015354971172996542 -24.27304966666667 -10.25
0.0015437993331549366 -24.418439733333333 -10.0
0.0015792241701790264 -24.27304966666667 -9.75
0.0015872022128452744 -24.418439733333333 -9.5
0.001597051972678315 -24.27304966666667 -9.25
0.0015846090125769265 -24.418439733333333 -9.0
0.001616414655936217 -24.27304966666667 -8.75
0.0015652921336653724 -24.418439733333333 -8.5
0.001664874128579684 -24.27304966666667 -8.25
0.0015710933371818599 -24.418439733333333 -8.0
0.001783753736079535 -24.27304966666667 -7.75
0.0016558386032434601 -24.418439733333333 -7.5
0.002016642429693134 -24.27304966666667 -7.25
0.0018637089304148454 -24.418439733333333 -7.0
0.0023842547408164942 -24.27304966666667 -6.75
0.00220588672391377 -24.418439733333333 -6.5
0.0028692121871592507 -24.27304966666667 -6.25
0.002654606343191821 -24.418439733333333 -6.0
0.0034218250026643673 -24.27304966666667 -5.75
0.003157135773608942 -24.418439733333333 -5.5
0.0039805202168922615 -24.27304966666667 -5.25
0.0036582222665239024 -24.418439733333333 -5.0
0.004493057186823272 -24.27304966666667 -4.75
0.004117523534203187 -24.418439733333333 -4.5
0.004928684079836275 -24.27304966666667 -4.25
0.004515624192799699 -24.418439733333333 -4.0
0.005279121457120826 -24.27304966666667 -3.75
0.004849947743677768 -24.418439733333333 -3.5
0.005551713209730167 -24.27304966666667 -3.25
0.005126143697814861 -24.418439733333333 -3.0
0.00576016054065009 -24.27304966666667 -2.75
0.00535061799533177 -24.418439733333333 -2.5
0.005917388444970988 -24.27304966666667 -2.25
0.00552723914464718 -24.418439733333333 -2.0
0.006032705965676225 -24.27304966666667 -1.75
0.005658103896039485 -24.418439733333333 -1.5
0.0061125976831245665 -24.27304966666667 -1.25
0.005745865222908579 -24.418439733333333 -1.0
0.006162438105295897 -24.27304966666667 -0.75
0.0057946845399937585 -24.418439733333333 -0.5
0.006186781198145275 -24.27304966666667 -0.25
0.005808837286769722 -24.418439733333333 0.0
0.006188172123230724 -24.27304966666667 0.25
0.005790471900826721 -24.418439733333333 0.5
0.006166030227422948 -24.27304966666667 0.75
0.005738391676566913 -24.418439733333333 1.0
0.006116862250936472 -24.27304966666667 1.25
0.005648914586031791 -24.418439733333333 1.5
0.006036010620129584 -24.27304966666667 1.75
0.005518315519141373 -24.418439733333333 2.0
0.005919010354080601 -24.27304966666667 2.25
0.005343997152532484 -24.418439733333333 2.5
0.005760504016006979 -24.27304966666667 2.75
0.005123127787405852 -24.418439733333333 3.0
0.005551476991654713 -24.27304966666667 3.25
0.004850244648249425 -24.418439733333333 3.5
0.005278017840412317 -24.27304966666667 3.75
0.004516920623675752 -24.418439733333333 4.0
0.004924590994474456 -24.27304966666667 4.25
0.004115826528736042 -24.418439733333333 4.5
0.004482338186731763 -24.27304966666667 4.75
0.003649015987631125 -24.418439733333333 5.0
0.003959485433476576 -24.27304966666667 5.25
0.003136695453270038 -24.418439733333333 5.5
0.0033881801081947567 -24.27304966666667 5.75
0.0026205866077255247 -24.418439733333333 6.0
0.0028224663505856504 -24.27304966666667 6.25
0.002157373194113229 -24.418439733333333 6.5
0.0023256360540425004 -24.27304966666667 6.75
0.0018021377370957751 -24.418439733333333 7.0
0.001950097781798268 -24.27304966666667 7.25
0.0015873585529230243 -24.418439733333333 7.5
0.001717964554961703 -24.27304966666667 7.75
0.001507981402493117 -24.418439733333333 8.0
0.0016132750581581087 -24.27304966666667 8.25
0.0015223699348491846 -24.418439733333333 8.5
0.0015913726039183148 -24.27304966666667 8.75
0.0015692386463193695 -24.418439733333333 9.0
0.0015987271989895472 -24.27304966666667 9.25
0.001589106108109417 -24.418439733333333 9.5
0.0015883768149188436 -24.27304966666667 9.75
0.0015369035543816134 -24.418439733333333 10.0
0.0015222121860303719 -24.27304966666667 10.25
0.001384391119632581 -24.418439733333333 10.5
0.0013685989715023648 -24.27304966666667 10.75
0.0011239447276970387 -24.418439733333333 11.0
0.0011115721956414543 -24.27304966666667 11.25
0.0007804609329155886 -24.418439733333333 11.5
0.000772329397196004 -24.27304966666667 11.75
0.0004189265453590703 -24.418439733333333 12.0
0.0004195884151162562 -24.27304966666667 12.25
0.00012690579043215117 -24.418439733333333 12.5
0.00014400419693624906 -24.27304966666667 12.75
-3.028889446171229e-05 -24.418439733333333 13.0
3.2558417001681635e-06 -24.27304966666667 13.25
-5.359164231265443e-05 -24.418439733333333 13.5
-2.0972562853959775e-05 -24.27304966666667 13.75
-1.3805226997969872e-05 -24.418439733333333 14.0
-6.970248225463293e-06 -24.27304966666667 14.25
6.13778281162414e-08 -24.418439733333333 14.5
-4.1168564192383794e-05 -24.27304966666667 14.75
-7.16439248129799e-05 -24.418439733333333 14.916666666666666
-3.700395876982249e-05 -23.836879466666662 -14.916666666666666
-4.1071138851736776e-05 -23.982269533333334 -14.75
-2.3063247693825685e-05 -23.836879466666662 -14.5
-6.122755396605288e-05 -23.982269533333334 -14.25
-2.36184040752521e-05 -23.836879466666662 -14.0
-7.904504602611654e-05 -23.982269533333334 -13.75
6.353290021399642e-05 -23.836879466666662 -13.5
3.066446597310357e-05 -23.982269533333334 -13.25
0.00031389816678377945 -23.836879466666662 -13.0
0.0003258777578468569 -23.982269533333334 -12.75
0.0007088044961188306 -23.836879466666662 -12.5
0.0007465985607089395 -23.982269533333334 -12.25
0.0011185062271305826 -23.836879466666662 -12.0
0.0011472375572199735 -23.982269533333334 -11.75
0.001400317444565674 -23.836879466666662 -11.5
0.0014059190883196125 -23.982269533333334 -11.25
0.0015072790781886192 -23.836879466666662 -11.0
0.001505985845302054 -23.982269533333334 -10.75
0.0015103141353494272 -23.836879466666662 -10.5
0.0015234359611651406 -23.982269533333334 -10.25
0.0015286554307388386 -23.836879466666662 -10.0
0.0015528514667135815 -23.982269533333334 -9.75
0.0016469019573581347 -23.836879466666662 -9.5
0.0016490612105636358 -23.982269533333334 -9.25
0.0018850628936893138 -23.836879466666662 -9.0
0.0018232525483255705 -23.982269533333334 -8.75
0.002223032770778061 -23.836879466666662 -8.5
0.0020732255713129064 -23.982269533333334 -8.25
0.0026379211452237476 -23.836879466666662 -8.0
0.0024060646380653556 -23.982269533333334 -7.75
0.0031189378599146894 -23.836879466666662 -7.5
0.0028336067371978694 -23.982269533333334 -7.25
0.003657812961660989 -23.836879466666662 -7.0
0.003353408026820898 -23.982269533333334 -6.75
0.004234482240626539 -23.836879466666662 -6.5
0.003937127643799891 -23.982269533333334 -6.25
0.004813170045831604 -23.836879466666662 -6.0
0.00453520627694415 -23.982269533333334 -5.75
0.005349614321928075 -23.836879466666662 -5.5
0.005092247594822455 -23.982269533333334 -5.25
0.005802678411387616 -23.836879466666662 -5.0
0.005563024861261163 -23.982269533333334 -4.75
0.006144497171437284 -23.836879466666662 -4.5
0.005922652107313972 -23.982269533333334 -4.25
0.006366503601264575 -23.836879466666662 -4.0
0.0061690895712796035 -23.982269533333334 -3.75
0.006480092674849367 -23.836879466666662 -3.5
0.006318824893298398 -23.982269533333334 -3.25
0.006511675460916574 -23.836879466666662 -3.0
0.00639827335296401 -23.982269533333334 -2.75
0.006493802387234131 -23.836879466666662 -2.5
0.006434530008323035 -23.982269533333334 -2.25
0.006456030600001212 -23.836879466666662 -2.0
0.0064490039829256515 -23.982269533333334 -1.75
0.0064192282461263935 -23.836879466666662 -1.5
0.006455425618152757 -23.982269533333334 -1.25
0.006394510053705652 -23.836879466666662 -1.0
0.006460973833868087 -23.982269533333334 -0.75
0.006385311120392165 -23.836879466666662 -0.5
0.006468188940461964 -23.982269533333334 -0.25
0.006390344505257528 -23.836879466666662 0.0
0.00647639119392275 -23.982269533333334 0.25
0.006406269021786931 -23.836879466666662 0.5
0.006482866593911944 -23.982269533333334 0.75
0.006429676600787193 -23.836879466666662 1.0
0.006483981590990528 -23.982269533333334 1.25
0.006457943378408208 -23.836879466666662 1.5
0.0064759189462964255 -23.982269533333334 1.75
0.006488077828033102 -23.836879466666662 2.0
0.006453565712307931 -23.982269533333334 2.25
0.006513040780456242 -23.836879466666662 2.5
0.006407107012089054 -23.982269533333334 2.75
0.006517086806922352 -23.836879466666662 3.0
0.006318424012358421 -23.982269533333334 3.25
0.006473936051474085 -23.836879466666662 3.5
0.006161338249298371 -23.982269533333334 3.75
0.006351190986648931 -23.836879466666662 4.0
0.005907989933046328 -23.982269533333334 4.25
0.006120370453509484 -23.836879466666662 4.5
0.005539760771811772 -23.982269533333334 4.75
0.005768229493673694 -23.836879466666662 5.0
0.005058037135978909 -23.982269533333334 5.25
0.005303753234711892 -23.836879466666662 5.5
0.004489273858963671 -23.982269533333334 5.75
0.004757315900022172 -23.836879466666662 6.0
0.003881231502453682 -23.982269533333334 6.25
0.004172620567157569 -23.836879466666662 6.5
0.003291176851259409 -23.982269533333334 6.75
0.0035950313501025974 -23.836879466666662 7.0
0.0027699286945382846 -23.982269533333334 7.25
0.0030607066310781895 -23.836879466666662 7.5
0.0023479446395025163 -23.982269533333334 7.75
0.0025912488480289257 -23.836879466666662 8.0
0.002030777181773674 -23.982269533333334 8.25
0.0021970458952905152 -23.836879466666662 8.5
0.0018066726875536243 -23.982269533333334 8.75
0.0018861270603897828 -23.836879466666662 9.0
0.0016593067907777902 -23.982269533333334 9.25
0.0016683103436999122 -23.836879466666662 9.5
0.0015725572902096645 -23.982269533333334 9.75
0.0015449948221672972 -23.836879466666662 10.0
0.0015209171835602346 -23.982269533333334 10.25
0.0014888399529907406 -23.836879466666662 10.5
0.0014576583500717532 -23.982269533333334 10.75
0.0014354129996601295 -23.836879466666662 11.0
0.0013234235431864015 -23.982269533333334 11.25
0.001308164774621292 -23.836879466666662 11.5
0.0010823452493794186 -23.982269533333334 11.75
0.0010695490613984219 -23.836879466666662 12.0
0.0007595912231038923 -23.982269533333334 12.25
0.0007561218864613503 -23.836879466666662 12.5
0.00043830031482051636 -23.982269533333334 12.75
0.00045643031192040245 -23.836879466666662 13.0
0.00020409848989664687 -23.982269533333334 13.25
0.00024206082137274575 -23.836879466666662 13.5
8.079695276208687e-05 -23.982269533333334 13.75
0.00011286866209974422 -23.836879466666662 14.0
2.221956751961336e-05 -23.982269533333334 14.25
2.8138892489959755e-05 -23.836879466666662 14.5
-3.156393449915083e-05 -23.982269533333334 14.75
-5.907244973050718e-05 -23.836879466666662 14.916666666666666
-3.7013926157352456e-06 -23.546099299999998 -14.916666666666666
0.00010626351483628756 -23.400709200000005 -14.75
7.76964757182892e-05 -23.546099299999998 -14.5
0.0002218342263626781 -23.400709200000005 -14.25
0.00016265047328366857 -23.546099299999998 -14.0
0.00037846166873650895 -23.400709200000005 -13.75
0.0003389485963008342 -23.546099299999998 -13.5
0.0006339829710969321 -23.400709200000005 -13.25
0.0006456113855176034 -23.546099299999998 -13.0
0.0009773102012695409 -23.400709200000005 -12.75
0.001028478360995541 -23.546099299999998 -12.5
0.0013031397981667556 -23.400709200000005 -12.25
0.0013518206829829375 -23.546099299999998 -12.0
0.0014941127436807614 -23.400709200000005 -11.75
0.0015102056863141344 -23.546099299999998 -11.5
0.0015317802846548255 -23.400709200000005 -11.25
0.0015214225943076596 -23.546099299999998 -11.0
0.0015253593297474479 -23.400709200000005 -10.75
0.0015138469058657883 -23.546099299999998 -10.5
0.001634115214705591 -23.400709200000005 -10.25
0.0016310479880723367 -23.546099299999998 -10.0
0.0019622155381313535 -23.400709200000005 -9.75
0.001945105847700576 -23.546099299999998 -9.5
0.0025095713374362334 -23.400709200000005 -9.25
0.0024375322810187713 -23.546099299999998 -9.0
0.0031955078018034134 -23.400709200000005 -8.75
0.0030374663984248087 -23.546099299999998 -8.5
0.003915626869506992 -23.400709200000005 -8.25
0.00367053899690289 -23.546099299999998 -8.0
0.0045858892434461574 -23.400709200000005 -7.75
0.0042843258391864975 -23.546099299999998 -7.5
0.00515750342413011 -23.400709200000005 -7.25
0.00484889008404725 -23.546099299999998 -7.0
0.005612825995184536 -23.400709200000005 -6.75
0.0053479769064231075 -23.546099299999998 -6.5
0.005955190661412572 -23.400709200000005 -6.25
0.005771323982607991 -23.546099299999998 -6.0
0.006197196199682487 -23.400709200000005 -5.75
0.0061097586639280044 -23.546099299999998 -5.5
0.006349742477265821 -23.400709200000005 -5.25
0.006353204806019458 -23.546099299999998 -5.0
0.006416439542882613 -23.400709200000005 -4.75
0.006492932732572789 -23.546099299999998 -4.5
0.00639663612222265 -23.400709200000005 -4.25
0.006527722193948004 -23.546099299999998 -4.0
0.006294471347668303 -23.400709200000005 -3.75
0.006469996169751075 -23.546099299999998 -3.5
0.006126790348127243 -23.400709200000005 -3.25
0.0063469004993183045 -23.546099299999998 -3.0
0.005923717871410708 -23.400709200000005 -2.75
0.0061943634508425756 -23.546099299999998 -2.5
0.005721103513787913 -23.400709200000005 -2.25
0.0060470208450136105 -23.546099299999998 -2.0
0.005549652083074077 -23.400709200000005 -1.75
0.005929473289693001 -23.546099299999998 -1.5
0.005427087898037191 -23.400709200000005 -1.25
0.005852850543504616 -23.546099299999998 -1.0
0.005356976740660908 -23.400709200000005 -0.75
0.0058171000578680744 -23.546099299999998 -0.5
0.00533353544565464 -23.400709200000005 -0.25
0.005816376308205037 -23.546099299999998 0.0
0.0053484920151453405 -23.400709200000005 0.25
0.005844710829789898 -23.546099299999998 0.5
0.005397417067223264 -23.400709200000005 0.75
0.005899513996423825 -23.546099299999998 1.0
0.005480931809286701 -23.400709200000005 1.25
0.0059815163015571994 -23.546099299999998 1.5
0.0056021945149447245 -23.400709200000005 1.75
0.006090971997724051 -23.546099299999998 2.0
0.0057601234882655086 -23.400709200000005 2.25
0.006221471987317141 -23.546099299999998 2.5
0.005942960610560939 -23.400709200000005 2.75
0.006354832435157507 -23.546099299999998 3.0
0.006126049809334763 -23.400709200000005 3.25
0.006461064580907462 -23.546099299999998 3.5
0.0062768481972291295 -23.400709200000005 3.75
0.006505399037743576 -23.546099299999998 4.0
0.006365253372534674 -23.400709200000005 4.25
0.006459136587970586 -23.546099299999998 4.5
0.006372870976205792 -23.400709200000005 4.75
0.006308156113888218 -23.546099299999998 5.0
0.006295089935002007 -23.400709200000005 5.25
0.006054181935560187 -23.546099299999998 5.5
0.006134507050950174 -23.400709200000005 5.75
0.005708693166459839 -23.546099299999998 6.0
0.005890571438802908 -23.400709200000005 6.25
0.00528444384478731 -23.546099299999998 6.5
0.005553686081517174 -23.400709200000005 6.75
0.004790859232374522 -23.546099299999998 7.0
0.00510927726115671 -23.400709200000005 7.25
0.004236289131490628 -23.546099299999998 7.5
0.004550709349074408 -23.400709200000005 7.75
0.003635820857125264 -23.546099299999998 8.0
0.003894819130840949 -23.400709200000005 8.25
0.003020666265011101 -23.546099299999998 8.5
0.0031922479090193373 -23.400709200000005 8.75
0.002442914330794936 -23.546099299999998 9.0
0.002525091521495164 -23.400709200000005 9.25
0.001967976380824371 -23.546099299999998 9.5
0.001985878136410729 -23.400709200000005 9.75
0.0016497373698114292 -23.546099299999998 10.0
0.0016389095896692499 -23.400709200000005 10.25
0.0014959489350372438 -23.546099299999998 10.5
0.0014814384843095303 -23.400709200000005 10.75
0.0014484645890995703 -23.546099299999998 11.0
0.0014348871664999895 -23.400709200000005 11.25
0.001404066077106008 -23.546099299999998 11.5
0.001385003377645642 -23.400709200000005 11.75
0.0012743763938999038 -23.546099299999998 12.0
0.0012516991997144238 -23.400709200000005 12.25
0.0010430262781196845 -23.546099299999998 12.5
0.0010337905774175124 -23.400709200000005 12.75
0.0007670821506411134 -23.546099299999998 13.0
0.0007866002191562713 -23.400709200000005 13.25
0.0005171719082495763 -23.546099299999998 13.5
0.0005574855134196236 -23.400709200000005 13.75
0.0003154991978352167 -23.546099299999998 14.0
0.0003440792806637782 -23.400709200000005 14.25
0.00014791887535962352 -23.546099299999998 14.5
0.00014093541916144212 -23.400709200000005 14.75
-1.0109693897245121e-05 -23.546099299999998 14.916666666666666
0.0003704298803458868 -22.964538966666666 -14.916666666666666
0.00032132002328081954 -23.109929033333334 -14.75
0.000551176729641233 -22.964538966666666 -14.5
0.0004921132574073088 -23.109929033333334 -14.25
0.0007283477319763364 -22.964538966666666 -14.0
0.0006779883874403313 -23.109929033333334 -13.75
0.000916414333586274 -22.964538966666666 -13.5
0.0009148769267831889 -23.109929033333334 -13.25
0.0011353243619306105 -22.964538966666666 -13.0
0.0011857152054615093 -23.109929033333334 -12.75
0.0013480432809708728 -22.964538966666666 -12.5
0.0014102290150927442 -23.109929033333334 -12.25
0.0014958446791243532 -22.964538966666666 -12.0
0.0015253845807282717 -23.109929033333334 -11.75
0.0015872967037626655 -22.964538966666666 -11.5
0.0015715957160774624 -23.109929033333334 -11.25
0.0017306650794640561 -22.964538966666666 -11.0
0.0016875850898002648 -23.109929033333334 -10.75
0.0020671773309982873 -22.964538966666666 -10.5
0.002016279387660053 -23.109929033333334 -10.25
0.0026686820491767195 -22.964538966666666 -10.0
0.0026095515028360414 -23.109929033333334 -9.75
0.0034882149105766175 -22.964538966666666 -9.5
0.0034035682070638583 -23.109929033333334 -9.25
0.004390555104362966 -22.964538966666666 -9.0
0.004264471947519325 -23.109929033333334 -8.75
0.00522251336739752 -22.964538966666666 -8.5
0.005054958428890532 -23.109929033333334 -8.25
0.005868436160885693 -22.964538966666666 -8.0
0.005678026477049879 -23.109929033333334 -7.75
0.006270306003839682 -22.964538966666666 -7.5
0.006089744199390978 -23.109929033333334 -7.25
0.006425041362790019 -22.964538966666666 -7.0
0.006294488651551865 -23.109929033333334 -6.75
0.006373637178444102 -22.964538966666666 -6.5
0.006331956630197743 -23.109929033333334 -6.25
0.0061836128710153785 -22.964538966666666 -6.0
0.006257175912082197 -23.109929033333334 -5.75
0.005924424143609286 -22.964538966666666 -5.5
0.0061180613660558195 -23.109929033333334 -5.25
0.005644584091370339 -22.964538966666666 -5.0
0.005940899734925166 -23.109929033333334 -4.75
0.005362542381284233 -22.964538966666666 -4.5
0.005731038805533374 -23.109929033333334 -4.25
0.005074977001219233 -22.964538966666666 -4.0
0.0054860302320519855 -23.109929033333334 -3.75
0.004774837334470059 -22.964538966666666 -3.5
0.0052108618133008214 -23.109929033333334 -3.25
0.004466663070080669 -22.964538966666666 -3.0
0.0049251323827143876 -23.109929033333334 -2.75
0.004170396471234155 -22.964538966666666 -2.5
0.004658666036170053 -23.109929033333334 -2.25
0.003913385874042633 -22.964538966666666 -2.0
0.0044399164743009305 -23.109929033333334 -1.75
0.003717595789731623 -22.964538966666666 -1.5
0.004285341098197304 -23.109929033333334 -1.25
0.0035909612219858452 -22.964538966666666 -1.0
0.0041962074080775505 -23.109929033333334 -0.75
0.003527965654471361 -22.964538966666666 -0.5
0.004163670237433398 -23.109929033333334 -0.25
0.0035175360143406354 -22.964538966666666 0.0
0.004177664139004292 -23.109929033333334 0.25
0.0035523328042919447 -22.964538966666666 0.5
0.004234306979441882 -23.109929033333334 0.75
0.0036334890480801624 -22.964538966666666 1.0
0.004337167774721013 -23.109929033333334 1.25
0.0037677931311302895 -22.964538966666666 1.5
0.004492279355873255 -23.109929033333334 1.75
0.003959612918545909 -22.964538966666666 2.0
0.00469968565172712 -23.109929033333334 2.25
0.004202992711926271 -22.964538966666666 2.5
0.00494739893676704 -23.109929033333334 2.75
0.004479973008582832 -22.964538966666666 3.0
0.005212117212854145 -23.109929033333334 3.25
0.00476720461986166 -22.964538966666666 3.5
0.00546754757603365 -23.109929033333334 3.75
0.005047472845578667 -22.964538966666666 4.0
0.0056953997851433725 -23.109929033333334 4.25
0.005317751796036604 -22.964538966666666 4.5
0.005890848636426367 -23.109929033333334 4.75
0.005586418857818751 -22.964538966666666 5.0
0.006057146578082719 -23.109929033333334 5.25
0.005858885962914787 -22.964538966666666 5.5
0.006191207735199926 -23.109929033333334 5.75
0.006119157424237106 -22.964538966666666 6.0
0.006269188056387687 -23.109929033333334 6.25
0.006319548429049411 -22.964538966666666 6.5
0.006243166392010604 -23.109929033333334 6.75
0.00638771294841223 -22.964538966666666 7.0
0.006054237297763978 -23.109929033333334 7.25
0.006249922982190811 -22.964538966666666 7.5
0.005657154203405725 -23.109929033333334 7.75
0.0058598161963772525 -22.964538966666666 8.0
0.0050451742083708635 -23.109929033333334 8.25
0.005220740480953171 -22.964538966666666 8.5
0.0042649481002984 -23.109929033333334 8.75
0.004395573597905716 -22.964538966666666 9.0
0.0034156018029992815 -23.109929033333334 9.25
0.003500880704544232 -22.964538966666666 9.5
0.0026275051005208334 -23.109929033333334 9.75
0.002679667490295801 -22.964538966666666 10.0
0.002019350120848981 -23.109929033333334 10.25
0.002052247458429584 -22.964538966666666 10.5
0.0016471889379623926 -23.109929033333334 10.75
0.0016653439242952967 -22.964538966666666 11.0
0.001476901773022016 -23.109929033333334 11.25
0.0014752149029763821 -22.964538966666666 11.5
0.0014073044547905388 -23.109929033333334 11.75
0.0013844582466232217 -22.964538966666666 12.0
0.0013353463904809575 -23.109929033333334 12.25
0.0013072911928236493 -22.964538966666666 12.5
0.0012133261037606386 -23.109929033333334 12.75
0.0012071914290652651 -22.964538966666666 13.0
0.0010488117610522058 -23.109929033333334 13.25
0.0010774682425178192 -22.964538966666666 13.5
0.0008579016350882395 -23.109929033333334 13.75
